url,chunk_number,content
https://successportal.collegec.on.ca/students/docs/detail/17?filename=Cover-Letters.pdf,0,"Cover Letters Save Send Feedback Add experience [LINK: /students/experiences/add/from/document/1003712] This resource explains the purpose and components of a cover letter, and provides a sample. Visit Document [LINK: /students/docs/GoTo/17] Featured Document Group Work - Project Outline [LINK: /students/docs/detail/266/group-work-project-outline] Use this to outline your project and who is doing what in the group. Related Topics Cover Letter [LINK: /students/Resources/Topic/16] Graduate Job Search [LINK: /students/Resources/Topic/109] Student Job Search [LINK: /students/Resources/Topic/110] × Feedback Comments Send Feedback Close"
https://successportal.collegec.on.ca/students/infoPages/detail/50/medical-clinic-uninsured-servi,0,"Medical Clinic Uninsured Services Save Send Feedback ITEM COST Accessible Learning Health Certificate $30.00 Immigration Medical Surveillance $60.00 MTO Driver's Physical $100.00 Missed Appointment NP/MD $30.00 Missed Appointment RPN $10.00 OSAP Disability Verification Form $65.00 Transfer of Records $30.00 * TB Skin Test (School/Immigration only) $20.00 ** Vaccine: Varicella $100.00 ** Vaccine: Hepatitis B $40.00 *** Other Medical Forms $ TBD **** No Health Insurance $ TBD * Individuals with the College International Health Insurance Plan (CIHIP) can claim for reimbursement. Visit the CIHIP claim website [LINK: https://www.cihip.ca/claim] for more information. ** Individuals with an extended health insurance plan (ex. College College CSI Health & Dental Plan) may be able to claim for reimbursement. Please contact your insurance provider for more information. *** The cost of ""Other Medical Forms"" will be determined by the clinic based on length of form and time required to complete."
https://successportal.collegec.on.ca/students/infoPages/detail/50/medical-clinic-uninsured-servi,1,"Please contact your insurance provider for more information. *** The cost of ""Other Medical Forms"" will be determined by the clinic based on length of form and time required to complete. The cost will be communicated prior to scheduling the appointment. For a quote, please submit your form to medicalclinic@collegec.on.ca [LINK: mailto:mailto:medicalclinic@collegec.on.ca] . **** The cost of ""No Health Insurance"" will be determined by healthcare provider based on the Ministry of Health's OHIP Schedule of Benefits. Expect to pay $25 - $100 depending on the outcome of your visit. Fees are subject to change without notice. Featured FAQ Request a Letter: Accepted, Enrolled, Graduated [LINK: /students/Faqs/detail/89/request-letter-accepted-enroll]"
https://successportal.collegec.on.ca/students/infoPages/detail/50/medical-clinic-uninsured-servi,2,"Featured FAQ Request a Letter: Accepted, Enrolled, Graduated [LINK: /students/Faqs/detail/89/request-letter-accepted-enroll] Do you need a letter stating that you have been accepted, enrolled or that you have graduated?Do you need a verification of enrolment letter for your Registered Education Savings Plan (RESP)?Do you need a special or customized letter for an employer, day care or insurance company?Do you have a... × Feedback Comments Send Feedback Close"
https://successportal.collegec.on.ca/students/docs/detail/44?filename=The-Job-Offer.pdf,0,"The Job Offer Save Send Feedback Add experience [LINK: /students/experiences/add/from/document/1005014] Negotiating a job offer can be stressful and intimidating. This resource provides some helpful tips for negotiating an offer of employment. Visit Document [LINK: /students/docs/GoTo/44] Featured Link Introductory Statistics open resource textbook [LINK: /students/Links/detail/25/introductory-statistics-open-r] This free probability and statistics textbook gives extra examples, explanations and practice problems that can help you better your understanding. Related Topics Interview [LINK: /students/Resources/Topic/35] Graduate Job Search [LINK: /students/Resources/Topic/109] Student Job Search [LINK: /students/Resources/Topic/110] × Feedback Comments Send Feedback Close"
https://successportal.collegec.on.ca/students/docs/detail/291?filename=Social-Media-Checklist-.pdf,0,"Social Media Checklist Save Send Feedback As you prepare to enter the professional world, it's crucial to ensure your social media presence reflects your career goals. This checklist will guide you in transforming your online profiles into powerful tools to make a positive impression on potential employers and standing out in your field. Visit Document [LINK: /students/docs/GoTo/291] Featured Document Understanding Apprenticeships [LINK: /students/docs/detail/296/understanding-apprenticeships] An apprenticeship can lead to a very rewarding career. Learn more about essential steps to help you explore trades, assess your fit, and understand the certification process so you can make informed decisions and successfully build your career in the trades! Related Topics LinkedIn [LINK: /students/Resources/Topic/9] Graduate Job Search [LINK: /students/Resources/Topic/109] Student Job Search [LINK: /students/Resources/Topic/110] × Feedback Comments Send Feedback Close"
https://successportal.collegec.on.ca/students/docs/detail/290?filename=Job-Searching-with-Social-Media-.pdf,0,"Job Searching with Social Media Save Send Feedback In today's digital age, social media is a powerful tool for job searching. Beyond connecting with friends, platforms like LinkedIn help you network with potential employers. This tip sheet will guide you on leveraging social media to enhance your job search and present your best professional self. Visit Document [LINK: /students/docs/GoTo/290] Featured Document Writing Services Drop-in Schedule Spring 2025 [LINK: /students/docs/detail/292/writing-services-drop-in-sched] Writing Services In-Person Drop-In Hours Related Topics LinkedIn [LINK: /students/Resources/Topic/9] Graduate Job Search [LINK: /students/Resources/Topic/109] Student Job Search [LINK: /students/Resources/Topic/110] × Feedback Comments Send Feedback Close"
https://successportal.collegec.on.ca/students/infoPages/detail/29/managing-your-time,0,Managing Your Time Save Send Feedback Add experience [LINK: /students/experiences/add/from/infopage/4433267] Prioritizing How to Prioritize [LINK: https://successportal.collegec.on.ca/students/docs/Detail/232] Prioritized Task List [LINK: https://successportal.collegec.on.ca/students/docs/Detail/241] Planning your time Day Planner - Spring 2025 [LINK: https://successportal.collegec.on.ca/students/docs/Detail/289] How to use a Day Planner Effectively [LINK: https://successportal.collegec.on.ca/students/docs/Detail/233] Weekly To-Do List [LINK: https://successportal.collegec.on.ca/students/docs/Detail/234] Weekly Schedule [LINK: https://successportal.collegec.on.ca/students/docs/Detail/242] Procrastination Test Yourself Procrastination Quiz [LINK: https://plato.algonquincollege.com/ac-library/lp/procrastination/story.html] Avoiding Procrastination [LINK: https://successportal.collegec.on.ca/students/docs/Detail/235]
https://successportal.collegec.on.ca/students/infoPages/detail/29/managing-your-time,1,Test Yourself Procrastination Quiz [LINK: https://plato.algonquincollege.com/ac-library/lp/procrastination/story.html] Avoiding Procrastination [LINK: https://successportal.collegec.on.ca/students/docs/Detail/235] Managing Procrastination Worksheet [LINK: https://successportal.collegec.on.ca/students/docs/Detail/236] Additional Resources How to use a planner for your success [LINK: https://youtu.be/ztJRtDpl8zU?si=zdhQePJn8UbgeRIv] Prioritize tasks to get things done [LINK: https://youtu.be/Zb7RG-uFonA?si=0fJ9SK8SUKb4fs7b] Using Time Management Tools [LINK: https://www.youtube.com/watch?v=1lLCXgNqqKo] Featured Document References [LINK: /students/docs/detail/19/references] Tips for developing references to support your job search. × Feedback Comments Send Feedback Close
https://successportal.collegec.on.ca/students/docs/detail/288?filename=Stress-Inforgraphic_FINAL_DIGITAL.pdf,0,"Managing Stress Save Send Feedback Learn how the stress cycle can impact you, and what you can do to overcome it. Visit Document [LINK: /students/docs/GoTo/288] Featured Info Page Before Your Assessment [LINK: /students/InfoPages/detail/42/before-your-assessment] Tips of what to do before writing in the Test Centre × Feedback Comments Send Feedback Close"
https://successportal.collegec.on.ca/students/infoPages/detail/48/support-for-discontinued-stude,0,"Support for Discontinued Students Save Send Feedback This term, we are launching a new collaborative in-person and virtual drop-in model alongside the International Student Immigration Advisors and International Admissions teams. These sessions are specifically for students who have been discontinued and are intended to provide you with immediate, targeted support. Students who have been discontinued are invited to attend a virtual webinar on the discontinuance process, taking place on Friday, April 25 at 3:00 PM. You can join the session online [LINK: https://us02web.zoom.us/webinar/register/WN_sjg7CoS7T7SL37fGmnQlCw] . Please note that all participants will remain anonymous to protect individual privacy. Drop-ins will take place: Doon Campus – Welcome Centre Mondays, Wednesdays & Thursdays (April 25 – May 9 only) | 9:00 AM – 3:00 PM Waterloo Campus – Front Desk Tuesdays (week of April 28 and May 5 only) | 9:00 AM – 3:00 PM You can also attend one of the"
